27Al(p,x)22Na				
				
Energy	sigma	Phys. yield	Phys. yield	1 h irrad.
(MeV)	(mb)	(MBq/uAh)	(uCi/uAh)	(MBq/uA)

557.5	14.70	1.20E+01	3.23E+02	1.20E+01
557.6	14.70	1.20E+01	3.23E+02	1.20E+01
557.7	14.70	1.20E+01	3.23E+02	1.20E+01
557.8	14.70	1.20E+01	3.23E+02	1.20E+01
557.9	14.70	1.20E+01	3.23E+02	1.20E+01
558.0	14.70	1.20E+01	3.23E+02	1.20E+01
558.1	14.70	1.20E+01	3.24E+02	1.20E+01
558.2	14.70	1.20E+01	3.24E+02	1.20E+01
558.3	14.70	1.20E+01	3.24E+02	1.20E+01
558.4	14.70	1.20E+01	3.24E+02	1.20E+01
558.5	14.70	1.20E+01	3.24E+02	1.20E+01
558.6	14.70	1.20E+01	3.24E+02	1.20E+01
558.7	14.70	1.20E+01	3.24E+02	1.20E+01
558.8	14.71	1.20E+01	3.24E+02	1.20E+01
558.9	14.71	1.20E+01	3.24E+02	1.20E+01
559.0	14.71	1.20E+01	3.24E+02	1.20E+01
559.1	14.71	1.20E+01	3.24E+02	1.20E+01
559.2	14.71	1.20E+01	3.24E+02	1.20E+01
559.3	14.71	1.20E+01	3.25E+02	1.20E+01
559.4	14.71	1.20E+01	3.25E+02	1.20E+01
559.5	14.71	1.20E+01	3.25E+02	1.20E+01
559.6	14.71	1.20E+01	3.25E+02	1.20E+01
559.7	14.71	1.20E+01	3.25E+02	1.20E+01
559.8	14.71	1.20E+01	3.25E+02	1.20E+01
559.9	14.71	1.20E+01	3.25E+02	1.20E+01
560.0	14.71	1.20E+01	3.25E+02	1.20E+01
560.1	14.71	1.20E+01	3.25E+02	1.20E+01
560.2	14.71	1.20E+01	3.25E+02	1.20E+01
560.3	14.71	1.20E+01	3.25E+02	1.20E+01
560.4	14.71	1.20E+01	3.26E+02	1.20E+01
560.5	14.71	1.20E+01	3.26E+02	1.20E+01
560.6	14.71	1.20E+01	3.26E+02	1.20E+01
560.7	14.71	1.21E+01	3.26E+02	1.21E+01
560.8	14.71	1.21E+01	3.26E+02	1.21E+01
560.9	14.71	1.21E+01	3.26E+02	1.21E+01
561.0	14.71	1.21E+01	3.26E+02	1.21E+01
561.1	14.71	1.21E+01	3.26E+02	1.21E+01
561.2	14.71	1.21E+01	3.26E+02	1.21E+01
561.3	14.71	1.21E+01	3.26E+02	1.21E+01
561.4	14.71	1.21E+01	3.26E+02	1.21E+01
561.5	14.71	1.21E+01	3.26E+02	1.21E+01
561.6	14.71	1.21E+01	3.27E+02	1.21E+01
561.7	14.71	1.21E+01	3.27E+02	1.21E+01
561.8	14.71	1.21E+01	3.27E+02	1.21E+01
561.9	14.71	1.21E+01	3.27E+02	1.21E+01
562.0	14.71	1.21E+01	3.27E+02	1.21E+01
562.1	14.71	1.21E+01	3.27E+02	1.21E+01
562.2	14.71	1.21E+01	3.27E+02	1.21E+01
562.3	14.71	1.21E+01	3.27E+02	1.21E+01
562.4	14.71	1.21E+01	3.27E+02	1.21E+01
562.5	14.71	1.21E+01	3.27E+02	1.21E+01
562.6	14.71	1.21E+01	3.27E+02	1.21E+01
562.7	14.71	1.21E+01	3.27E+02	1.21E+01
562.8	14.71	1.21E+01	3.28E+02	1.21E+01
562.9	14.71	1.21E+01	3.28E+02	1.21E+01
563.0	14.71	1.21E+01	3.28E+02	1.21E+01
563.1	14.71	1.21E+01	3.28E+02	1.21E+01
563.2	14.71	1.21E+01	3.28E+02	1.21E+01
563.3	14.71	1.21E+01	3.28E+02	1.21E+01
563.4	14.71	1.21E+01	3.28E+02	1.21E+01
563.5	14.71	1.21E+01	3.28E+02	1.21E+01
563.6	14.71	1.21E+01	3.28E+02	1.21E+01
563.7	14.71	1.21E+01	3.28E+02	1.21E+01
563.8	14.71	1.21E+01	3.28E+02	1.21E+01
563.9	14.71	1.22E+01	3.28E+02	1.22E+01
564.0	14.71	1.22E+01	3.29E+02	1.22E+01
564.1	14.71	1.22E+01	3.29E+02	1.22E+01
564.2	14.71	1.22E+01	3.29E+02	1.22E+01
564.3	14.71	1.22E+01	3.29E+02	1.22E+01
564.4	14.71	1.22E+01	3.29E+02	1.22E+01
564.5	14.71	1.22E+01	3.29E+02	1.22E+01
564.6	14.71	1.22E+01	3.29E+02	1.22E+01
564.7	14.71	1.22E+01	3.29E+02	1.22E+01
564.8	14.71	1.22E+01	3.29E+02	1.22E+01
564.9	14.71	1.22E+01	3.29E+02	1.22E+01
565.0	14.71	1.22E+01	3.29E+02	1.22E+01
565.1	14.71	1.22E+01	3.29E+02	1.22E+01
565.2	14.71	1.22E+01	3.30E+02	1.22E+01
565.3	14.71	1.22E+01	3.30E+02	1.22E+01
565.4	14.71	1.22E+01	3.30E+02	1.22E+01
565.5	14.71	1.22E+01	3.30E+02	1.22E+01
565.6	14.71	1.22E+01	3.30E+02	1.22E+01
565.7	14.71	1.22E+01	3.30E+02	1.22E+01
565.8	14.71	1.22E+01	3.30E+02	1.22E+01
565.9	14.71	1.22E+01	3.30E+02	1.22E+01
566.0	14.71	1.22E+01	3.30E+02	1.22E+01
566.1	14.71	1.22E+01	3.30E+02	1.22E+01
566.2	14.71	1.22E+01	3.30E+02	1.22E+01
566.3	14.71	1.22E+01	3.30E+02	1.22E+01
566.4	14.71	1.22E+01	3.31E+02	1.22E+01
566.5	14.71	1.22E+01	3.31E+02	1.22E+01
566.6	14.71	1.22E+01	3.31E+02	1.22E+01
566.7	14.71	1.22E+01	3.31E+02	1.22E+01
566.8	14.71	1.22E+01	3.31E+02	1.22E+01
566.9	14.71	1.22E+01	3.31E+02	1.22E+01
567.0	14.71	1.22E+01	3.31E+02	1.22E+01
567.1	14.71	1.23E+01	3.31E+02	1.23E+01
567.2	14.71	1.23E+01	3.31E+02	1.23E+01
567.3	14.71	1.23E+01	3.31E+02	1.23E+01
567.4	14.71	1.23E+01	3.31E+02	1.23E+01
567.5	14.71	1.23E+01	3.31E+02	1.23E+01
567.6	14.71	1.23E+01	3.32E+02	1.23E+01
567.7	14.71	1.23E+01	3.32E+02	1.23E+01
567.8	14.72	1.23E+01	3.32E+02	1.23E+01
567.9	14.72	1.23E+01	3.32E+02	1.23E+01
568.0	14.72	1.23E+01	3.32E+02	1.23E+01
568.1	14.72	1.23E+01	3.32E+02	1.23E+01
568.2	14.72	1.23E+01	3.32E+02	1.23E+01
568.3	14.72	1.23E+01	3.32E+02	1.23E+01
568.4	14.72	1.23E+01	3.32E+02	1.23E+01
568.5	14.72	1.23E+01	3.32E+02	1.23E+01
568.6	14.72	1.23E+01	3.32E+02	1.23E+01
568.7	14.72	1.23E+01	3.32E+02	1.23E+01
568.8	14.72	1.23E+01	3.33E+02	1.23E+01
568.9	14.72	1.23E+01	3.33E+02	1.23E+01
569.0	14.72	1.23E+01	3.33E+02	1.23E+01
569.1	14.72	1.23E+01	3.33E+02	1.23E+01
569.2	14.72	1.23E+01	3.33E+02	1.23E+01
569.3	14.72	1.23E+01	3.33E+02	1.23E+01
569.4	14.72	1.23E+01	3.33E+02	1.23E+01
569.5	14.72	1.23E+01	3.33E+02	1.23E+01
569.6	14.72	1.23E+01	3.33E+02	1.23E+01
569.7	14.72	1.23E+01	3.33E+02	1.23E+01
569.8	14.72	1.23E+01	3.33E+02	1.23E+01
569.9	14.72	1.23E+01	3.34E+02	1.23E+01
570.0	14.72	1.23E+01	3.34E+02	1.23E+01
570.1	14.72	1.23E+01	3.34E+02	1.23E+01
570.2	14.72	1.23E+01	3.34E+02	1.23E+01
570.3	14.72	1.24E+01	3.34E+02	1.24E+01
570.4	14.72	1.24E+01	3.34E+02	1.24E+01
570.5	14.72	1.24E+01	3.34E+02	1.24E+01
570.6	14.72	1.24E+01	3.34E+02	1.24E+01
570.7	14.72	1.24E+01	3.34E+02	1.24E+01
570.8	14.72	1.24E+01	3.34E+02	1.24E+01
570.9	14.72	1.24E+01	3.34E+02	1.24E+01
571.0	14.72	1.24E+01	3.34E+02	1.24E+01
571.1	14.72	1.24E+01	3.35E+02	1.24E+01
571.2	14.72	1.24E+01	3.35E+02	1.24E+01
571.3	14.72	1.24E+01	3.35E+02	1.24E+01
571.4	14.72	1.24E+01	3.35E+02	1.24E+01
571.5	14.72	1.24E+01	3.35E+02	1.24E+01
571.6	14.72	1.24E+01	3.35E+02	1.24E+01
571.7	14.72	1.24E+01	3.35E+02	1.24E+01
571.8	14.72	1.24E+01	3.35E+02	1.24E+01
571.9	14.72	1.24E+01	3.35E+02	1.24E+01
572.0	14.72	1.24E+01	3.35E+02	1.24E+01
572.1	14.72	1.24E+01	3.35E+02	1.24E+01
572.2	14.72	1.24E+01	3.35E+02	1.24E+01
572.3	14.72	1.24E+01	3.36E+02	1.24E+01
572.4	14.72	1.24E+01	3.36E+02	1.24E+01
572.5	14.72	1.24E+01	3.36E+02	1.24E+01
572.6	14.72	1.24E+01	3.36E+02	1.24E+01
572.7	14.72	1.24E+01	3.36E+02	1.24E+01
572.8	14.72	1.24E+01	3.36E+02	1.24E+01
572.9	14.72	1.24E+01	3.36E+02	1.24E+01
573.0	14.72	1.24E+01	3.36E+02	1.24E+01
573.1	14.72	1.24E+01	3.36E+02	1.24E+01
573.2	14.72	1.24E+01	3.36E+02	1.24E+01
573.3	14.72	1.24E+01	3.36E+02	1.24E+01
573.4	14.72	1.24E+01	3.36E+02	1.24E+01
573.5	14.72	1.25E+01	3.37E+02	1.25E+01
573.6	14.72	1.25E+01	3.37E+02	1.25E+01
573.7	14.72	1.25E+01	3.37E+02	1.25E+01
573.8	14.72	1.25E+01	3.37E+02	1.25E+01
573.9	14.72	1.25E+01	3.37E+02	1.25E+01
574.0	14.72	1.25E+01	3.37E+02	1.25E+01
574.1	14.72	1.25E+01	3.37E+02	1.25E+01
574.2	14.72	1.25E+01	3.37E+02	1.25E+01
574.3	14.72	1.25E+01	3.37E+02	1.25E+01
574.4	14.72	1.25E+01	3.37E+02	1.25E+01
574.5	14.72	1.25E+01	3.37E+02	1.25E+01
574.6	14.72	1.25E+01	3.37E+02	1.25E+01
574.7	14.72	1.25E+01	3.38E+02	1.25E+01
574.8	14.72	1.25E+01	3.38E+02	1.25E+01
574.9	14.72	1.25E+01	3.38E+02	1.25E+01
575.0	14.72	1.25E+01	3.38E+02	1.25E+01
575.1	14.72	1.25E+01	3.38E+02	1.25E+01
575.2	14.72	1.25E+01	3.38E+02	1.25E+01
575.3	14.72	1.25E+01	3.38E+02	1.25E+01
575.4	14.72	1.25E+01	3.38E+02	1.25E+01
575.5	14.72	1.25E+01	3.38E+02	1.25E+01
575.6	14.72	1.25E+01	3.38E+02	1.25E+01
575.7	14.72	1.25E+01	3.38E+02	1.25E+01
575.8	14.72	1.25E+01	3.39E+02	1.25E+01
575.9	14.72	1.25E+01	3.39E+02	1.25E+01
576.0	14.72	1.25E+01	3.39E+02	1.25E+01
576.1	14.72	1.25E+01	3.39E+02	1.25E+01
576.2	14.72	1.25E+01	3.39E+02	1.25E+01
576.3	14.72	1.25E+01	3.39E+02	1.25E+01
576.4	14.72	1.25E+01	3.39E+02	1.25E+01
576.5	14.72	1.25E+01	3.39E+02	1.25E+01
576.6	14.72	1.26E+01	3.39E+02	1.25E+01
576.7	14.72	1.26E+01	3.39E+02	1.26E+01
576.8	14.72	1.26E+01	3.39E+02	1.26E+01
576.9	14.73	1.26E+01	3.39E+02	1.26E+01
577.0	14.73	1.26E+01	3.40E+02	1.26E+01
577.1	14.73	1.26E+01	3.40E+02	1.26E+01
577.2	14.73	1.26E+01	3.40E+02	1.26E+01
577.3	14.73	1.26E+01	3.40E+02	1.26E+01
577.4	14.73	1.26E+01	3.40E+02	1.26E+01
577.5	14.73	1.26E+01	3.40E+02	1.26E+01
577.6	14.73	1.26E+01	3.40E+02	1.26E+01
577.7	14.73	1.26E+01	3.40E+02	1.26E+01
577.8	14.73	1.26E+01	3.40E+02	1.26E+01
577.9	14.73	1.26E+01	3.40E+02	1.26E+01
578.0	14.73	1.26E+01	3.40E+02	1.26E+01
578.1	14.73	1.26E+01	3.40E+02	1.26E+01
578.2	14.73	1.26E+01	3.41E+02	1.26E+01
578.3	14.73	1.26E+01	3.41E+02	1.26E+01
578.4	14.73	1.26E+01	3.41E+02	1.26E+01
578.5	14.73	1.26E+01	3.41E+02	1.26E+01
578.6	14.73	1.26E+01	3.41E+02	1.26E+01
578.7	14.73	1.26E+01	3.41E+02	1.26E+01
578.8	14.73	1.26E+01	3.41E+02	1.26E+01
578.9	14.73	1.26E+01	3.41E+02	1.26E+01
579.0	14.73	1.26E+01	3.41E+02	1.26E+01
579.1	14.73	1.26E+01	3.41E+02	1.26E+01
579.2	14.73	1.26E+01	3.41E+02	1.26E+01
579.3	14.73	1.26E+01	3.41E+02	1.26E+01
579.4	14.73	1.26E+01	3.42E+02	1.26E+01
579.5	14.73	1.26E+01	3.42E+02	1.26E+01
579.6	14.73	1.26E+01	3.42E+02	1.26E+01
579.7	14.73	1.26E+01	3.42E+02	1.26E+01
579.8	14.73	1.27E+01	3.42E+02	1.27E+01
579.9	14.73	1.27E+01	3.42E+02	1.27E+01
580.0	14.73	1.27E+01	3.42E+02	1.27E+01
580.1	14.73	1.27E+01	3.42E+02	1.27E+01
580.2	14.73	1.27E+01	3.42E+02	1.27E+01
580.3	14.73	1.27E+01	3.42E+02	1.27E+01
580.4	14.73	1.27E+01	3.42E+02	1.27E+01
580.5	14.73	1.27E+01	3.43E+02	1.27E+01
580.6	14.73	1.27E+01	3.43E+02	1.27E+01
580.7	14.73	1.27E+01	3.43E+02	1.27E+01
580.8	14.73	1.27E+01	3.43E+02	1.27E+01
580.9	14.73	1.27E+01	3.43E+02	1.27E+01
581.0	14.73	1.27E+01	3.43E+02	1.27E+01
581.1	14.73	1.27E+01	3.43E+02	1.27E+01
581.2	14.73	1.27E+01	3.43E+02	1.27E+01
581.3	14.73	1.27E+01	3.43E+02	1.27E+01
581.4	14.73	1.27E+01	3.43E+02	1.27E+01
581.5	14.73	1.27E+01	3.43E+02	1.27E+01
581.6	14.73	1.27E+01	3.43E+02	1.27E+01
581.7	14.73	1.27E+01	3.44E+02	1.27E+01
581.8	14.73	1.27E+01	3.44E+02	1.27E+01
581.9	14.73	1.27E+01	3.44E+02	1.27E+01
582.0	14.73	1.27E+01	3.44E+02	1.27E+01
582.1	14.73	1.27E+01	3.44E+02	1.27E+01
582.2	14.73	1.27E+01	3.44E+02	1.27E+01
582.3	14.73	1.27E+01	3.44E+02	1.27E+01
582.4	14.73	1.27E+01	3.44E+02	1.27E+01
582.5	14.73	1.27E+01	3.44E+02	1.27E+01
582.6	14.73	1.27E+01	3.44E+02	1.27E+01
582.7	14.73	1.27E+01	3.44E+02	1.27E+01
582.8	14.73	1.27E+01	3.44E+02	1.27E+01
582.9	14.73	1.27E+01	3.45E+02	1.27E+01
583.0	14.73	1.28E+01	3.45E+02	1.28E+01
583.1	14.73	1.28E+01	3.45E+02	1.28E+01
583.2	14.73	1.28E+01	3.45E+02	1.28E+01
583.3	14.73	1.28E+01	3.45E+02	1.28E+01
583.4	14.73	1.28E+01	3.45E+02	1.28E+01
583.5	14.73	1.28E+01	3.45E+02	1.28E+01
583.6	14.73	1.28E+01	3.45E+02	1.28E+01
583.7	14.73	1.28E+01	3.45E+02	1.28E+01
583.8	14.73	1.28E+01	3.45E+02	1.28E+01
583.9	14.73	1.28E+01	3.45E+02	1.28E+01
584.0	14.73	1.28E+01	3.45E+02	1.28E+01
584.1	14.73	1.28E+01	3.46E+02	1.28E+01
584.2	14.73	1.28E+01	3.46E+02	1.28E+01
584.3	14.73	1.28E+01	3.46E+02	1.28E+01
584.4	14.73	1.28E+01	3.46E+02	1.28E+01
584.5	14.73	1.28E+01	3.46E+02	1.28E+01
584.6	14.73	1.28E+01	3.46E+02	1.28E+01
584.7	14.73	1.28E+01	3.46E+02	1.28E+01
584.8	14.73	1.28E+01	3.46E+02	1.28E+01
584.9	14.73	1.28E+01	3.46E+02	1.28E+01
585.0	14.73	1.28E+01	3.46E+02	1.28E+01
585.1	14.73	1.28E+01	3.46E+02	1.28E+01
585.2	14.73	1.28E+01	3.47E+02	1.28E+01
585.3	14.73	1.28E+01	3.47E+02	1.28E+01
585.4	14.73	1.28E+01	3.47E+02	1.28E+01
585.5	14.73	1.28E+01	3.47E+02	1.28E+01
585.6	14.73	1.28E+01	3.47E+02	1.28E+01
585.7	14.73	1.28E+01	3.47E+02	1.28E+01
585.8	14.73	1.28E+01	3.47E+02	1.28E+01
585.9	14.73	1.28E+01	3.47E+02	1.28E+01
586.0	14.73	1.28E+01	3.47E+02	1.28E+01
586.1	14.73	1.28E+01	3.47E+02	1.28E+01
586.2	14.73	1.29E+01	3.47E+02	1.29E+01
586.3	14.73	1.29E+01	3.47E+02	1.29E+01
586.4	14.73	1.29E+01	3.48E+02	1.29E+01
586.5	14.73	1.29E+01	3.48E+02	1.29E+01
586.6	14.73	1.29E+01	3.48E+02	1.29E+01
586.7	14.74	1.29E+01	3.48E+02	1.29E+01
586.8	14.74	1.29E+01	3.48E+02	1.29E+01
586.9	14.74	1.29E+01	3.48E+02	1.29E+01
587.0	14.74	1.29E+01	3.48E+02	1.29E+01
587.1	14.74	1.29E+01	3.48E+02	1.29E+01
587.2	14.74	1.29E+01	3.48E+02	1.29E+01
587.3	14.74	1.29E+01	3.48E+02	1.29E+01
587.4	14.74	1.29E+01	3.48E+02	1.29E+01
587.5	14.74	1.29E+01	3.48E+02	1.29E+01
587.6	14.74	1.29E+01	3.49E+02	1.29E+01
587.7	14.74	1.29E+01	3.49E+02	1.29E+01
587.8	14.74	1.29E+01	3.49E+02	1.29E+01
587.9	14.74	1.29E+01	3.49E+02	1.29E+01
588.0	14.74	1.29E+01	3.49E+02	1.29E+01
588.1	14.74	1.29E+01	3.49E+02	1.29E+01
588.2	14.74	1.29E+01	3.49E+02	1.29E+01
588.3	14.74	1.29E+01	3.49E+02	1.29E+01
588.4	14.74	1.29E+01	3.49E+02	1.29E+01
588.5	14.74	1.29E+01	3.49E+02	1.29E+01
588.6	14.74	1.29E+01	3.49E+02	1.29E+01
588.7	14.74	1.29E+01	3.50E+02	1.29E+01
588.8	14.74	1.29E+01	3.50E+02	1.29E+01
588.9	14.74	1.29E+01	3.50E+02	1.29E+01
589.0	14.74	1.29E+01	3.50E+02	1.29E+01
589.1	14.74	1.29E+01	3.50E+02	1.29E+01
589.2	14.74	1.29E+01	3.50E+02	1.29E+01
589.3	14.74	1.30E+01	3.50E+02	1.30E+01
589.4	14.74	1.30E+01	3.50E+02	1.30E+01
589.5	14.74	1.30E+01	3.50E+02	1.30E+01
589.6	14.74	1.30E+01	3.50E+02	1.30E+01
589.7	14.74	1.30E+01	3.50E+02	1.30E+01
589.8	14.74	1.30E+01	3.50E+02	1.30E+01
589.9	14.74	1.30E+01	3.51E+02	1.30E+01
590.0	14.74	1.30E+01	3.51E+02	1.30E+01
590.1	14.74	1.30E+01	3.51E+02	1.30E+01
590.2	14.74	1.30E+01	3.51E+02	1.30E+01
590.3	14.74	1.30E+01	3.51E+02	1.30E+01
590.4	14.74	1.30E+01	3.51E+02	1.30E+01
590.5	14.74	1.30E+01	3.51E+02	1.30E+01
590.6	14.74	1.30E+01	3.51E+02	1.30E+01
590.7	14.74	1.30E+01	3.51E+02	1.30E+01
590.8	14.74	1.30E+01	3.51E+02	1.30E+01
590.9	14.74	1.30E+01	3.51E+02	1.30E+01
591.0	14.74	1.30E+01	3.51E+02	1.30E+01
591.1	14.74	1.30E+01	3.52E+02	1.30E+01
591.2	14.74	1.30E+01	3.52E+02	1.30E+01
591.3	14.74	1.30E+01	3.52E+02	1.30E+01
591.4	14.74	1.30E+01	3.52E+02	1.30E+01
591.5	14.74	1.30E+01	3.52E+02	1.30E+01
591.6	14.74	1.30E+01	3.52E+02	1.30E+01
591.7	14.74	1.30E+01	3.52E+02	1.30E+01
591.8	14.74	1.30E+01	3.52E+02	1.30E+01
591.9	14.74	1.30E+01	3.52E+02	1.30E+01
592.0	14.74	1.30E+01	3.52E+02	1.30E+01
592.1	14.74	1.30E+01	3.52E+02	1.30E+01
592.2	14.74	1.30E+01	3.53E+02	1.30E+01
592.3	14.74	1.30E+01	3.53E+02	1.30E+01
592.4	14.74	1.30E+01	3.53E+02	1.30E+01
592.5	14.74	1.31E+01	3.53E+02	1.31E+01
592.6	14.74	1.31E+01	3.53E+02	1.31E+01
592.7	14.74	1.31E+01	3.53E+02	1.31E+01
592.8	14.74	1.31E+01	3.53E+02	1.31E+01
592.9	14.74	1.31E+01	3.53E+02	1.31E+01
593.0	14.74	1.31E+01	3.53E+02	1.31E+01
593.1	14.74	1.31E+01	3.53E+02	1.31E+01
593.2	14.74	1.31E+01	3.53E+02	1.31E+01
593.3	14.74	1.31E+01	3.53E+02	1.31E+01
593.4	14.74	1.31E+01	3.54E+02	1.31E+01
593.5	14.74	1.31E+01	3.54E+02	1.31E+01
593.6	14.74	1.31E+01	3.54E+02	1.31E+01
593.7	14.74	1.31E+01	3.54E+02	1.31E+01
593.8	14.74	1.31E+01	3.54E+02	1.31E+01
593.9	14.74	1.31E+01	3.54E+02	1.31E+01
594.0	14.74	1.31E+01	3.54E+02	1.31E+01
594.1	14.74	1.31E+01	3.54E+02	1.31E+01
594.2	14.74	1.31E+01	3.54E+02	1.31E+01
594.3	14.74	1.31E+01	3.54E+02	1.31E+01
594.4	14.74	1.31E+01	3.54E+02	1.31E+01
594.5	14.74	1.31E+01	3.55E+02	1.31E+01
594.6	14.74	1.31E+01	3.55E+02	1.31E+01
594.7	14.74	1.31E+01	3.55E+02	1.31E+01
594.8	14.74	1.31E+01	3.55E+02	1.31E+01
594.9	14.74	1.31E+01	3.55E+02	1.31E+01
595.0	14.74	1.31E+01	3.55E+02	1.31E+01
595.1	14.74	1.31E+01	3.55E+02	1.31E+01
595.2	14.74	1.31E+01	3.55E+02	1.31E+01
595.3	14.74	1.31E+01	3.55E+02	1.31E+01
595.4	14.74	1.31E+01	3.55E+02	1.31E+01
595.5	14.74	1.31E+01	3.55E+02	1.31E+01
595.6	14.74	1.32E+01	3.55E+02	1.32E+01
595.7	14.74	1.32E+01	3.56E+02	1.32E+01
595.8	14.74	1.32E+01	3.56E+02	1.32E+01
595.9	14.74	1.32E+01	3.56E+02	1.32E+01
596.0	14.74	1.32E+01	3.56E+02	1.32E+01
596.1	14.74	1.32E+01	3.56E+02	1.32E+01
596.2	14.74	1.32E+01	3.56E+02	1.32E+01
596.3	14.74	1.32E+01	3.56E+02	1.32E+01
596.4	14.74	1.32E+01	3.56E+02	1.32E+01
596.5	14.74	1.32E+01	3.56E+02	1.32E+01
596.6	14.74	1.32E+01	3.56E+02	1.32E+01
596.7	14.74	1.32E+01	3.56E+02	1.32E+01
596.8	14.74	1.32E+01	3.56E+02	1.32E+01
596.9	14.74	1.32E+01	3.57E+02	1.32E+01
597.0	14.74	1.32E+01	3.57E+02	1.32E+01
597.1	14.74	1.32E+01	3.57E+02	1.32E+01
597.2	14.74	1.32E+01	3.57E+02	1.32E+01
597.3	14.74	1.32E+01	3.57E+02	1.32E+01
597.4	14.74	1.32E+01	3.57E+02	1.32E+01
597.5	14.74	1.32E+01	3.57E+02	1.32E+01
597.6	14.74	1.32E+01	3.57E+02	1.32E+01
597.7	14.74	1.32E+01	3.57E+02	1.32E+01
597.8	14.74	1.32E+01	3.57E+02	1.32E+01
597.9	14.74	1.32E+01	3.57E+02	1.32E+01
598.0	14.74	1.32E+01	3.58E+02	1.32E+01
598.1	14.74	1.32E+01	3.58E+02	1.32E+01
598.2	14.74	1.32E+01	3.58E+02	1.32E+01
598.3	14.74	1.32E+01	3.58E+02	1.32E+01
598.4	14.74	1.32E+01	3.58E+02	1.32E+01
598.5	14.74	1.32E+01	3.58E+02	1.32E+01
598.6	14.74	1.32E+01	3.58E+02	1.32E+01
598.7	14.74	1.33E+01	3.58E+02	1.33E+01
598.8	14.74	1.33E+01	3.58E+02	1.33E+01
598.9	14.74	1.33E+01	3.58E+02	1.33E+01
599.0	14.74	1.33E+01	3.58E+02	1.33E+01
599.1	14.75	1.33E+01	3.58E+02	1.33E+01
599.2	14.75	1.33E+01	3.59E+02	1.33E+01
599.3	14.75	1.33E+01	3.59E+02	1.33E+01
599.4	14.75	1.33E+01	3.59E+02	1.33E+01
599.5	14.75	1.33E+01	3.59E+02	1.33E+01
599.6	14.75	1.33E+01	3.59E+02	1.33E+01
599.7	14.75	1.33E+01	3.59E+02	1.33E+01
599.8	14.75	1.33E+01	3.59E+02	1.33E+01
599.9	14.75	1.33E+01	3.59E+02	1.33E+01
600.0	14.75	1.33E+01	3.59E+02	1.33E+01
600.1	14.75	1.33E+01	3.59E+02	1.33E+01
600.2	14.75	1.33E+01	3.59E+02	1.33E+01
600.3	14.75	1.33E+01	3.60E+02	1.33E+01
600.4	14.75	1.33E+01	3.60E+02	1.33E+01
600.5	14.75	1.33E+01	3.60E+02	1.33E+01
600.6	14.75	1.33E+01	3.60E+02	1.33E+01
600.7	14.75	1.33E+01	3.60E+02	1.33E+01
600.8	14.75	1.33E+01	3.60E+02	1.33E+01
600.9	14.75	1.33E+01	3.60E+02	1.33E+01
601.0	14.75	1.33E+01	3.60E+02	1.33E+01
601.1	14.75	1.33E+01	3.60E+02	1.33E+01
601.2	14.75	1.33E+01	3.60E+02	1.33E+01
601.3	14.75	1.33E+01	3.60E+02	1.33E+01
601.4	14.75	1.33E+01	3.60E+02	1.33E+01
601.5	14.75	1.33E+01	3.61E+02	1.33E+01
601.6	14.75	1.33E+01	3.61E+02	1.33E+01
601.7	14.75	1.33E+01	3.61E+02	1.33E+01
601.8	14.75	1.33E+01	3.61E+02	1.33E+01
601.9	14.75	1.34E+01	3.61E+02	1.34E+01
602.0	14.75	1.34E+01	3.61E+02	1.34E+01
602.1	14.75	1.34E+01	3.61E+02	1.34E+01
602.2	14.75	1.34E+01	3.61E+02	1.34E+01
602.3	14.75	1.34E+01	3.61E+02	1.34E+01
602.4	14.75	1.34E+01	3.61E+02	1.34E+01
602.5	14.75	1.34E+01	3.61E+02	1.34E+01
602.6	14.75	1.34E+01	3.61E+02	1.34E+01
602.7	14.75	1.34E+01	3.62E+02	1.34E+01
602.8	14.75	1.34E+01	3.62E+02	1.34E+01
602.9	14.75	1.34E+01	3.62E+02	1.34E+01
603.0	14.75	1.34E+01	3.62E+02	1.34E+01
603.1	14.75	1.34E+01	3.62E+02	1.34E+01
603.2	14.75	1.34E+01	3.62E+02	1.34E+01
603.3	14.75	1.34E+01	3.62E+02	1.34E+01
603.4	14.75	1.34E+01	3.62E+02	1.34E+01
603.5	14.75	1.34E+01	3.62E+02	1.34E+01
603.6	14.75	1.34E+01	3.62E+02	1.34E+01
603.7	14.75	1.34E+01	3.62E+02	1.34E+01
603.8	14.75	1.34E+01	3.63E+02	1.34E+01
603.9	14.75	1.34E+01	3.63E+02	1.34E+01
604.0	14.75	1.34E+01	3.63E+02	1.34E+01
604.1	14.75	1.34E+01	3.63E+02	1.34E+01
604.2	14.75	1.34E+01	3.63E+02	1.34E+01
604.3	14.75	1.34E+01	3.63E+02	1.34E+01
604.4	14.75	1.34E+01	3.63E+02	1.34E+01
604.5	14.75	1.34E+01	3.63E+02	1.34E+01
604.6	14.75	1.34E+01	3.63E+02	1.34E+01
604.7	14.75	1.34E+01	3.63E+02	1.34E+01
604.8	14.75	1.34E+01	3.63E+02	1.34E+01
604.9	14.75	1.34E+01	3.63E+02	1.34E+01
605.0	14.75	1.35E+01	3.64E+02	1.35E+01
605.1	14.75	1.35E+01	3.64E+02	1.35E+01
605.2	14.75	1.35E+01	3.64E+02	1.35E+01
605.3	14.75	1.35E+01	3.64E+02	1.35E+01
